Params,Error
"[31, 0.4300081227906628, 0.6847820218608818, 0.18724851068117587, 0.2863454950807128, 328.024172145288, 0.6077961807203054, 0.505463459532928]",name 'ShortCutDesign' is not defined
"[20, 0.7583173648535503, 0.4420871339981173, 0.8262380245256129, 0.8241602732807733, 313.18543651627226, 0.28248835911312914, 0.46573148863361996]",name 'ShortCutDesign' is not defined
"[34, 0.548246842368681, 0.9237090585827167, 0.30749063997410553, 0.36440132401304665, 347.95174182793306, 0.9621933835496351, 0.46432924708094353]",name 'ShortCutDesign' is not defined
"[24, 0.8203482789238659, 0.28838959432246425, 0.40845185778736204, 0.7286775869401376, 273.8426812118762, 0.06843850987943771, 0.0398058274838527]",name 'ShortCutDesign' is not defined
"[31, 0.010231286246987948, 0.7023215989623547, 0.774185881219539, 0.969478833647759, 295.6758847032196, 0.8990060165583863, 0.13996487089542925]",name 'ShortCutDesign' is not defined
"[46, 0.31794458903004535, 0.9853332890344251, 0.3261518421790838, 0.31659414369370903, 311.1266187897851, 0.0911523743046894, 0.1226851713799355]",name 'ShortCutDesign' is not defined
"[15, 0.9070730269127172, 0.1460988072474803, 0.8989359490670867, 0.8433748195372848, 281.6210844319039, 0.5275908892656228, 0.5935912204028063]",name 'ShortCutDesign' is not defined
"[31, 0.5556943141492622, 0.6294671955662402, 0.07843067079308909, 0.3949423586684434, 331.2347562864839, 0.4494002363740971, 0.8439657997449949]",name 'ShortCutDesign' is not defined
"[17, 0.8413032411167214, 0.07531877396879388, 0.7304146353005704, 0.9781901836713764, 316.7440761582372, 0.12695262480333802, 0.4402702574282433]",name 'ShortCutDesign' is not defined
"[34, 0.4071657154338564, 0.7900152131288859, 0.9758802463649893, 0.6935874671216715, 302.0722602715473, 0.9321699541242399, 0.5627723532855696]",name 'ShortCutDesign' is not defined
"[48, 0.5102527161693291, 0.9889355026844021, 0.4952849480743808, 0.20351947978987525, 341.65776726750687, 0.0821644206349209, 0.8573031716027364]",name 'ShortCutDesign' is not defined
"[12, 0.7486463584172484, 0.9572782777883754, 0.5040025113754394, 0.04543037286603972, 306.8034262006099, 0.471939996563573, 0.7282038276735392]",name 'ShortCutDesign' is not defined
"[19, 0.2772744626718154, 0.9558378592104928, 0.8502587455378997, 0.048666534200548305, 295.1541114503417, 0.9033804554042639, 0.42692070659606585]",name 'ShortCutDesign' is not defined
"[46, 0.7664599884941252, 0.5501935495257285, 0.07747117835776485, 0.27037379394903505, 275.17220655651744, 0.9444987031357779, 0.4057460593889489]",name 'ShortCutDesign' is not defined
"[27, 0.5752235255032226, 0.7460804363109479, 0.9247372658369282, 0.9723311623628667, 335.0885618339149, 0.0865259144393929, 0.7201117136172707]",name 'ShortCutDesign' is not defined
"[49, 0.5115644068655625, 0.6406739686392529, 0.10859154588543272, 0.6756925382602013, 283.8379598193459, 0.17234109679770612, 0.6944468305009747]",name 'ShortCutDesign' is not defined
"[35, 0.04489501052891662, 0.795043884408217, 0.016877793838283944, 0.22367582247460555, 340.62069373376465, 0.9161750910414034, 0.04297459983811686]",name 'ShortCutDesign' is not defined
"[12, 0.2807415964404986, 0.7386119258705004, 0.15001982703758676, 0.3675175292210693, 290.5054871380116, 0.8204357192096886, 0.18976375037131335]",name 'ShortCutDesign' is not defined
"[40, 0.00570953422469057, 0.19021821916651593, 0.19734807667587181, 0.6570036622810959, 334.6976621384693, 0.4092283026344976, 0.43687479554038516]",name 'ShortCutDesign' is not defined
"[47, 0.9308736053368492, 0.836686583791696, 0.18295274847157236, 0.9057849557446143, 307.3747065967748, 0.27797638101026784, 0.8584921925262134]",name 'ShortCutDesign' is not defined
"[31, 0.500098832419993, 0.8381192088710084, 0.18208002110852264, 0.4471302374860062, 335.1187228904806, 0.019669146822093957, 0.5290131929009433]",name 'ShortCutDesign' is not defined
"[14, 0.22179032036780383, 0.4884030412119786, 0.32618218461439236, 0.8114182117443589, 346.4088767390697, 0.06424890279258448, 0.2742029369279522]",name 'ShortCutDesign' is not defined
"[27, 0.8121083375024635, 0.8330153688826674, 0.4445104746420911, 0.29847783168305375, 317.00724730769946, 0.25441410040603685, 0.41288290289840746]",name 'ShortCutDesign' is not defined
"[32, 0.37003875706910766, 0.6576395893722121, 0.12099863293868741, 0.62752071234491, 276.5275688652392, 0.6452576307530159, 0.14870833297270625]",name 'ShortCutDesign' is not defined
"[28, 0.5404371518355913, 0.3327687060932168, 0.6080926891952461, 0.2002564278480022, 301.0545214219763, 0.6921801808302845, 0.8366918883474518]",name 'ShortCutDesign' is not defined
"[38, 0.09099921245903826, 0.06498888483698353, 0.12267253823314539, 0.6396782915858473, 324.78822766674364, 0.996728575553568, 0.36659452445907387]",name 'ShortCutDesign' is not defined
"[34, 0.24386850132250357, 0.26200918270182205, 0.9563746069404953, 0.5872511545714015, 310.8677952613063, 0.9091999749292635, 0.7927961716204335]",name 'ShortCutDesign' is not defined
"[38, 0.977916927856398, 0.3135242939868057, 0.5460300568142341, 0.0020518375155061243, 344.2148628060553, 0.08874098470756797, 0.7558504632897465]",name 'ShortCutDesign' is not defined
"[28, 0.13368490626940965, 0.9984861886837427, 0.2908424241611027, 0.7050390666911915, 334.8233557580842, 0.8796800680308683, 0.5478663109569343]",name 'ShortCutDesign' is not defined
"[49, 0.4437602478762937, 0.825100953612671, 0.3514591711755012, 0.3551285840157001, 297.27635888393695, 0.2354868766108938, 0.555741995296124]",name 'ShortCutDesign' is not defined
"[32, 0.02007060336749595, 0.650775149173974, 0.12347484973518837, 0.47365786710252683, 331.2116231608797, 0.38644914691448207, 0.6859597159431549]",name 'ShortCutDesign' is not defined
"[27, 0.3658188974701085, 0.7578143031600123, 0.48243236736251177, 0.09693147863987571, 310.8041692836395, 0.15679845724720054, 0.5561790641961353]",name 'ShortCutDesign' is not defined
"[48, 0.2246205397192053, 0.07017776242987873, 0.9989286897522524, 0.6072600488134503, 285.09999652422067, 0.29693539479487113, 0.8581504514180411]",name 'ShortCutDesign' is not defined
"[38, 0.7360575456746699, 0.4282029795829954, 0.48866498496061334, 0.5997302838278495, 334.3572989502679, 0.9648262290035832, 0.10770301170912766]",name 'ShortCutDesign' is not defined
"[33, 0.7994346898760647, 0.3673753090624422, 0.0497715870947305, 0.38850109102835423, 302.9683750254527, 0.704732017081861, 0.08142110562034044]",name 'ShortCutDesign' is not defined
"[33, 0.45340537516223883, 0.5692440546202138, 0.819085423203404, 0.7327442157163251, 334.14791079262636, 0.47802311186243496, 0.6603683014366928]",name 'ShortCutDesign' is not defined
"[13, 0.1791754765515396, 0.5304753255700776, 0.2873772935183341, 0.5339116087732041, 336.95507322312665, 0.517982015299238, 0.337412691510395]",name 'ShortCutDesign' is not defined
"[17, 0.9994999877860059, 0.24189020181486354, 0.13022006009335788, 0.38474281570907554, 348.569201032826, 0.17656792611976788, 0.4119192270217013]",name 'ShortCutDesign' is not defined
"[21, 0.03187733907887524, 0.9138540567941054, 0.749443538224649, 0.9738751243697567, 332.4782349677614, 0.5522354534245368, 0.19524321567828748]",name 'ShortCutDesign' is not defined
"[33, 0.5387938372476441, 0.9979967701527149, 0.032440710469010245, 0.2681017544808747, 349.5659894601396, 0.6593442203403522, 0.28070031679014695]",name 'ShortCutDesign' is not defined
"[33, 0.7398748605319106, 0.96973799661281, 0.18113376279116836, 0.593772498266728, 313.187087343592, 0.4627748059781815, 0.9666596513174421]",name 'ShortCutDesign' is not defined
"[39, 0.7421169920640963, 0.5579680190768853, 0.3096060738700223, 0.409856090577964, 314.29360925169027, 0.5643194100678272, 0.3506639406491731]",name 'ShortCutDesign' is not defined
"[45, 0.10082836258726811, 0.07785660692854464, 0.47697827303998325, 0.8926236575128689, 344.9485754065762, 0.6809857698371087, 0.7781400622665661]",name 'ShortCutDesign' is not defined
"[36, 0.6996629527847066, 0.6453293653626482, 0.01405109501947949, 0.3940083164665607, 297.19367575707184, 0.6919908085222753, 0.3776503885251625]",name 'ShortCutDesign' is not defined
"[10, 0.84325507532533, 0.3099696000647478, 0.24912934634945827, 0.4604699343904202, 273.7044427667863, 0.38603122012956387, 0.7382569208509012]",name 'ShortCutDesign' is not defined
"[34, 0.8769396142650727, 0.8707037456293767, 0.17089149261019068, 0.5428255223227495, 288.3051211249485, 0.10960202490396038, 0.4021243031711639]",name 'ShortCutDesign' is not defined
"[11, 0.2221959047410022, 0.8505733092797076, 0.9589408150667846, 0.4650703994628777, 345.75372679839654, 0.6434908901113788, 0.9018676629480219]",name 'ShortCutDesign' is not defined
"[41, 0.9852965792231014, 0.37757996476546474, 0.373206011540254, 0.10662173884317787, 290.2985186294963, 0.7870210456864934, 0.9585908905760364]",name 'ShortCutDesign' is not defined
"[18, 0.8769649346098386, 0.6028228033074772, 0.8086911972070535, 0.41579169135417193, 289.4442232229543, 0.12024772032980537, 0.46791744612658703]",name 'ShortCutDesign' is not defined
"[48, 0.02192703663883926, 0.8780176590797798, 0.0519212664616549, 0.9957960246052079, 346.22990971364067, 0.8975482789618725, 0.7472169147296841]",name 'ShortCutDesign' is not defined
"[29, 0.26172092492301474, 0.2415283095205637, 0.7723083552236534, 0.09182786102010497, 274.9379756793051, 0.7393470024181648, 0.090922500475495]",name 'ShortCutDesign' is not defined
"[32, 0.8723377336536767, 0.3381702502049379, 0.868677828171721, 0.7682660359343739, 317.8301128289501, 0.18109418146218453, 0.3715911374112241]",name 'ShortCutDesign' is not defined
"[10, 0.3199420773767962, 0.5304147359125313, 0.028428517277679703, 0.5138078913275728, 323.48062949679434, 0.058472796872766124, 0.6982958921732981]",name 'ShortCutDesign' is not defined
"[14, 0.37202486446181376, 0.13311194601019358, 0.4803860331829619, 0.3441754179827357, 325.6265011948101, 0.8553808164951568, 0.8617508108339847]",name 'ShortCutDesign' is not defined
"[24, 0.7878021977348505, 0.8049657730599212, 0.8043844750754292, 0.8686911131362826, 338.72841874018775, 0.20195747742836193, 0.26881739479016237]",name 'ShortCutDesign' is not defined
"[24, 0.24533994963416278, 0.540391179593588, 0.2879419730100204, 0.21542506555239782, 315.54979251323397, 0.8105502151365725, 0.832634071125779]",name 'ShortCutDesign' is not defined
"[36, 0.41218356932544165, 0.7817493210304265, 0.49006785098793587, 0.3814347320196834, 327.46329159004483, 0.7411455962842415, 0.051695769311584566]",name 'ShortCutDesign' is not defined
"[14, 0.5623740795789841, 0.8274796596067329, 0.9681819814157652, 0.2655212619834973, 312.6015847037095, 0.004270127012160511, 0.5865857610020205]",name 'ShortCutDesign' is not defined
"[12, 0.1712128967938264, 0.16702126339671677, 0.16263374986129547, 0.823631944921192, 289.41627371045416, 0.10344564821143153, 0.5757974066456747]",name 'ShortCutDesign' is not defined
"[17, 0.3637154700523598, 0.06094902994297496, 0.5993971801740344, 0.07769052220497025, 346.4230404805071, 0.6884552463611199, 0.38225658639369725]",name 'ShortCutDesign' is not defined
"[22, 0.28361736372015967, 0.9300972729234215, 0.5903947816782794, 0.7718147215520106, 345.8564347126178, 0.7603656333468979, 0.5076324549085072]",name 'ShortCutDesign' is not defined
"[13, 0.5494684368310818, 0.45553643253040066, 0.4966555089866703, 0.8479387557378835, 307.00180526047563, 0.18522481821406336, 0.10052499935024234]",name 'ShortCutDesign' is not defined
"[21, 0.7129061974541804, 0.19513917945210127, 0.6363746829062822, 0.5831947151725686, 307.27607626932183, 0.01429398792975794, 0.08413172169286078]",name 'ShortCutDesign' is not defined
"[34, 0.3757576140558411, 0.3823146005998887, 0.32293666637091606, 0.10923033061877453, 346.09953070175635, 0.2195294092638877, 0.7584856436175382]",name 'ShortCutDesign' is not defined
"[44, 0.5734555847013384, 0.3038340293436766, 0.5360934626370514, 0.5633959908128485, 290.897538718121, 0.8876437677477321, 0.5106932994847083]",name 'ShortCutDesign' is not defined
"[22, 0.9897234964349352, 0.3942855356259428, 0.04498819188007788, 0.033235178906478986, 279.33950461901424, 0.13872759652556227, 0.4110535639333083]",name 'ShortCutDesign' is not defined
"[28, 0.5284563064141036, 0.23876743252969246, 0.6918298670897339, 0.9703344357626719, 301.2958826736699, 0.42952332065676047, 0.2578215325100726]",name 'ShortCutDesign' is not defined
"[44, 0.6452925070042262, 0.5199902421367635, 0.40350472225362866, 0.5947166777729653, 303.46882091078237, 0.09369330372007748, 0.22106787604301795]",name 'ShortCutDesign' is not defined
"[29, 0.8887879286239371, 0.7870670880218192, 0.07896675759731869, 0.4137643442779083, 340.87783726003215, 0.6753664908350804, 0.9750025163158116]",name 'ShortCutDesign' is not defined
"[29, 0.02048665802526313, 0.9311611157653635, 0.2002080741600452, 0.04262889901627599, 281.1770431498839, 0.05016879802283783, 0.7938415897590726]",name 'ShortCutDesign' is not defined
"[12, 0.8658788959650713, 0.009566110799844202, 0.37199724382243604, 0.8288555937279112, 349.28768659008233, 0.6470708499203447, 0.42480325462358626]",name 'ShortCutDesign' is not defined
"[18, 0.39857495402189236, 0.07251616866600569, 0.2857785758838345, 0.7295009499233384, 313.2317908198212, 0.9927736700214059, 0.5642527632838791]",name 'ShortCutDesign' is not defined
"[20, 0.3023423540796111, 0.43985282363322087, 0.8572852591811465, 0.18809837166539203, 302.71023369424046, 0.7245116070790478, 0.35801613001041704]",name 'ShortCutDesign' is not defined
"[17, 0.1613465374537681, 0.9348076601217961, 0.44904846371637774, 0.5048724942991133, 328.4534273041529, 0.7005478702906521, 0.4377993172831926]",name 'ShortCutDesign' is not defined
"[19, 0.8757216147276377, 0.9060757482013798, 0.922463938622763, 0.3925840479834892, 325.11599545265324, 0.9994050954599966, 0.7243134159647868]",name 'ShortCutDesign' is not defined
"[29, 0.14398309369529272, 0.3667362787138588, 0.7486920362152115, 0.42523671915230843, 329.60093815201526, 0.5486005965443317, 0.20898527317186566]",name 'ShortCutDesign' is not defined
"[11, 0.3520291751499357, 0.13950183720275847, 0.5407820012841567, 0.6254735034546397, 309.8603375989873, 0.24339559807569727, 0.9713444110744479]",name 'ShortCutDesign' is not defined
"[24, 0.22295061493003135, 0.9530429989326568, 0.6822112529086074, 0.8655580397654399, 310.77216826778414, 0.41805393643059596, 0.9662689158470309]",name 'ShortCutDesign' is not defined
"[27, 0.31683138881404993, 0.9593796305850874, 0.4710662393935905, 0.4499263439947804, 297.86011911522826, 0.19169161600460424, 0.20075036622847986]",name 'ShortCutDesign' is not defined
"[38, 0.6209067792131551, 0.6654128563961818, 0.0038330222844527168, 0.8754770253958802, 306.27921559501135, 0.28302102938668633, 0.7619580327609433]",name 'ShortCutDesign' is not defined
"[32, 0.7053141288448332, 0.7440983213471145, 0.20050354877785928, 0.9132139383490687, 308.26004005548737, 0.0785637655307004, 0.1586338979557607]",name 'ShortCutDesign' is not defined
"[16, 0.283550441764123, 0.043022866272329395, 0.0838257876859486, 0.3084407010609872, 299.96695000239885, 0.750423219495953, 0.11272208351807358]",name 'ShortCutDesign' is not defined
"[39, 0.43172787649672767, 0.8724987353647268, 0.9923732789383534, 0.5629735354863792, 284.68374967522965, 0.3962486275570355, 0.07034524452353066]",name 'ShortCutDesign' is not defined
"[19, 0.6329204241709943, 0.9125366043588271, 0.40713714248779137, 0.6917264299144813, 339.32123067981576, 0.5840835555945031, 0.9611346065099532]",name 'ShortCutDesign' is not defined
"[15, 0.03997498293393969, 0.17199346991936318, 0.3740800206315654, 0.6729034306453491, 310.26138992952605, 0.7468802474110785, 0.43848071033299674]",name 'ShortCutDesign' is not defined
"[16, 0.5679084488350981, 0.05073345732164254, 0.02992184976003364, 0.6018655206388249, 320.8202271256274, 0.002594346888672818, 0.10483633611872513]",name 'ShortCutDesign' is not defined
"[19, 0.7186055054628406, 0.7029106840260904, 0.3623556721829484, 0.725362145334652, 296.86798850946775, 0.10789030000866102, 0.49476111386254196]",name 'ShortCutDesign' is not defined
"[24, 0.952233069452978, 0.09022376476753276, 0.14922645401440116, 0.10714725715772311, 348.5884351919119, 0.5771396341571136, 0.5566768854018498]",name 'ShortCutDesign' is not defined
"[22, 0.9942067553009512, 0.6353570097767575, 0.9287111803296608, 0.8309602000124274, 319.6236258638253, 0.871423369749003, 0.08685198508936191]",name 'ShortCutDesign' is not defined
"[16, 0.7277040926165685, 0.49165475414765736, 0.008963617159875389, 0.6285605136900162, 290.453041785558, 0.3908074253046153, 0.034890180102302285]",name 'ShortCutDesign' is not defined
